ticker,body,key_segments,nlp_text
TSLA,$TSLA LOUDER FOR THE PEOPLE IN THE BACK    THIS.  IS.  DEAD.,LOUDER FOR THE PEOPLE IN THE BACK THIS.,LOUDER FOR THE PEOPLE IN THE BACK THIS.
TSLA,$TSLA any particular reason this has just fallen all day without any recourse?,any particular reason this has just fallen all day without any recourse?,any particular reason this has just fallen all day without any recourse?
TSLA,$TSLA institutions are selling heavy here $NVDA $MSFT,institutions are selling heavy here,institutions are selling heavy here
TSLA,"$TSLA $QQQ $SPY $IGV   If no rate cut,  China meeting fail like Russia,  layoff continues,   Fed remains sidelines watch AI drama","If no rate cut, China meeting fail like Russia, layoff continues, Fed remains sidelines watch AI drama","If no rate cut, China meeting fail like Russia, layoff continues, Fed remains sidelines watch AI drama"
TSLA,"$TSLA even the trend status up top came and went like a little pathetic green candle. People popped over, saw Tesla POTrash is down, as it should be, then left.    NO ONE IS BUYING THIS INTO THE WEEKEND    MONDAY PT: $418","even the trend status up top came and went like a little pathetic green candle. | People popped over, saw Tesla POTrash is down, as it should be, then left.","even the trend status up top came and went like a little pathetic green candle. People popped over, saw Tesla POTrash is down, as it should be, then left."
TSLA,$TSLA,,
TSLA,$TSLA Below 400 next week.,Below 400 next week.,Below 400 next week.
TSLA,$TSLA starter kit right here,starter kit right here,starter kit right here
TSLA,$TSLA  F the MMs,,
TSLA,$TSLA,,
TSLA,$TSLA FSD finally getting better? Maybe.,FSD finally getting better?,FSD finally getting better?
TSLA,$TSLA,,
TSLA,"$TSLA about 5 years ago you could have owned this for  less than $150.  Many doubted Elon.  In the long run, not sure I bet against Elon.  But could be more downside in the short term.  Interesting times./",about 5 years ago you could have owned this for less than .,about 5 years ago you could have owned this for less than .
TSLA,$TSLA lol nah....,,
TSLA,$TSLA Flat now but shorts cant let this get over 434 or it could explode.  So rebuy over 434,Flat now but shorts cant let this get over 434 or it could explode.,Flat now but shorts cant let this get over 434 or it could explode.
TSLA,$TSLA Sell sell sell,,
TSLA,$SPOT     about to bypass $TSLA at being garbage for the day.  🥳,about to bypass at being garbage for the day.,about to bypass at being garbage for the day.
TSLA,$NIO $TSLA this CEO knows first hand. He runs a dying company…,this CEO knows first hand.,this CEO knows first hand.
TSLA,$TSLA If Elon resigns it&#39;s bad for Tesla. If he gets his pay package it&#39;s bad for Tesla. If he backs down from his threats it&#39;s bad for Tesla. No win situation he put himself in.,If Elon resigns it s bad for Tesla. | If he gets his pay package it s bad for Tesla. | If he backs down from his threats it s bad for Tesla.,If Elon resigns it s bad for Tesla. If he gets his pay package it s bad for Tesla. If he backs down from his threats it s bad for Tesla.
TSLA,$TSLA sell sell sell before losing all money,sell sell sell before losing all money,sell sell sell before losing all money
TSLA,$TSLA where’s the fight gonna leave us with a cliffhanger till next week 🤬😂,where s the fight gonna leave us with a cliffhanger till next week,where s the fight gonna leave us with a cliffhanger till next week
TSLA,$TSLA Elon will resign Tesla,Elon will resign Tesla,Elon will resign Tesla
TSLA,$ASST 🏆  Could you please spend 5 minutes to read and earn 100% until Nov. 1?   $TSLA  $INTC  $IBM,,
TSLA,$TSLL  I&#39;m not adding in this label as next few quarters could be rough due to the tax credit being explained. $TSLA,,
TSLA,"$TSLA  Tesla Earnings Prediction Price will fill the $400 gap before blasting to new ATHs. OR it rockets past ATHs first, fills the gap, and then explodes higher. Get ready for the surge.",Tesla Earnings Prediction Price will fill the gap before blasting to new ATHs.,Tesla Earnings Prediction Price will fill the gap before blasting to new ATHs.
TSLA,$TSLA $350 next week,,
TSLA,$TSLA definitely buying. Dan Ives said 600.,,
TSLA,$TSLA,,
TSLA,"$TSLA Curious, anyone buying down here to hold into next week?/","Curious, anyone buying down here to hold into next week?","Curious, anyone buying down here to hold into next week?"
TSLA,$TSLA 🚨 Nothing is too low! MTF Targets hit Same traders who were trying to short $TSLA all day yesterday have been trying to long it all day today  Dn&#39;t be that trader! Ripster Clouds can save you!   Meanwhile Home Runs all day! See morning plan and previous tweets!!,Nothing is too low! | MTF Targets hit Same traders who were trying to short all day yesterday have been trying to long it all day today Dn t be that trader!,Nothing is too low! MTF Targets hit Same traders who were trying to short all day yesterday have been trying to long it all day today Dn t be that trader!
TSLA,$TSLA omfg are you fkng serioous right now.  They just will not fkng give up....,omfg are you fkng serioous right now.,omfg are you fkng serioous right now.
TSLA,"$TSLA the real traders know when to sell, the same ones that say it&#39;s going to 700-100$ soon, are the ones selling tesla today, been the same for years with this stock. pumpa dn pump tehn dump on the dumb money that beleives it","the real traders know when to sell, the same ones that say it s going to 700 100 soon, are the ones selling tesla today, been the same for years with this stock.","the real traders know when to sell, the same ones that say it s going to 700 100 soon, are the ones selling tesla today, been the same for years with this stock."
TSLA,$TSLA $MSTR $SMCI,,
TSLA,$TSLA here we go,,
TSLA,$TSLA Power half an hour!!!,Power half an hour!!!,Power half an hour!!!
TSLA,$TSLA here comes the flush in another 15 mins ……calling it now …sub $430….$428’close,here comes the flush in another 15 mins calling it now sub . close,here comes the flush in another 15 mins calling it now sub . close
TSLA,$TSLA let’s get back to 440 so I can sell my 11/21 500c for the profit I had yesterday. Thanks.  Bought for a month out while it was red to cover my butt from days like today’s,let s get back to 440 so I can sell my 11 21 500c for the profit I had yesterday.,let s get back to 440 so I can sell my 11 21 500c for the profit I had yesterday.
TSLA,"$TSLA Has Nothing to do with dilution, Tesla already have the Shares availible. In The end it’s about him making Money and only IF he can do it then He’s rewarded with the Crazy amount of Money 💰  But DO remember once theor there IT will HIT every Year bejond as well!!! …🚀🚀🥂🚀🙏💰 Win Win 🥇","Has Nothing to do with dilution, Tesla already have the Shares availible.","Has Nothing to do with dilution, Tesla already have the Shares availible."
TSLA,$TSLA  TSLA Tesla Options Ahead of Earnings TSLA DIP ALERT: Grabbing the $800 strike Calls expiring Jan 2027 for around $40.30. Selling at least half if they print before earnings.,TSLA Tesla Options Ahead of Earnings TSLA DIP ALERT Grabbing the strike Calls expiring Jan 2027 for around .30.,TSLA Tesla Options Ahead of Earnings TSLA DIP ALERT Grabbing the strike Calls expiring Jan 2027 for around .30.
TSLA,$TSLA Pumping back to 450😂😂😂😂😂😂😂 i am out of words😂😂😂😂😂,Pumping back to 450 i am out of words,Pumping back to 450 i am out of words
TSLA,$TSLA time for calls?  Let her breathe a little.,,
TSLA,$TSLA them boys gonna sleep with one eye open this weekend musk not fuking around. &gt;&gt;NEWS IN WINGS&lt;&lt;🥸👑⚖️🪽,them boys gonna sleep with one eye open this weekend musk not fuking around.,them boys gonna sleep with one eye open this weekend musk not fuking around.
TSLA,$TSLA bulls never sleep.,,
TSLA,$TSLA was kinda of hoping for a bounce to get 430’s cheaper for next week but think we going under 420 next week ✌️,was kinda of hoping for a bounce to get 430 s cheaper for next week but think we going under 420 next week,was kinda of hoping for a bounce to get 430 s cheaper for next week but think we going under 420 next week
TSLA,$TSLA you own calls?,,
TSLA,$TSLA Musk wants to dilute your shares. If your long your crazy to vote yes,Musk wants to dilute your shares.,Musk wants to dilute your shares.
TSLA,$TSLA pop,,
TSLA,$TSLA biggest bubble out there,biggest bubble out there,biggest bubble out there
TSLA,$TSLA think fight will be back on in 7 min 😂,think fight will be back on in 7 min,think fight will be back on in 7 min
TSLA,$TSLA killing options. Monday will explode higher like $IBM,,
TSLA,$TSLA,,
TSLA,"$TSLA never mind all this volatility, make up your mind already!","never mind all this volatility, make up your mind already!","never mind all this volatility, make up your mind already!"
TSLA,$TSLA Is this fkng bullsht seriously still trying to go back up at the fkng absolute fkng top of this absurdly overbought bullsht Nasdaq,Is this fkng bullsht seriously still trying to go back up at the fkng absolute fkng top of this absurdly overbought bullsht Nasdaq,Is this fkng bullsht seriously still trying to go back up at the fkng absolute fkng top of this absurdly overbought bullsht Nasdaq
TSLA,$TSLA 500,,
TSLA,$INTC  Perfect Adds for investors or starters entry for traders to retest the hi retest++🚨📈  Breakout Pull back Tradeb📈🟢  $SPXL $TSLA $NVDA $SPY,Perfect Adds for investors or starters entry for traders to retest the hi retest Breakout Pull back Tradeb,Perfect Adds for investors or starters entry for traders to retest the hi retest Breakout Pull back Tradeb
TSLA,@eematrading Great call out on $TSLA,Great call out on,Great call out on
TSLA,$TSLA the Escalade IQ is so much better than the model X. The Hummer EV is so much better than the cyber truck. The Boston Dynamics offering is so much stronger and agile then the Optimus. Waymo generates much more revenue than FSD v 14 with a silly human inside.  This is a disaster even in the China Market as BYD grows much faster.,the Escalade IQ is so much better than the model X.,the Escalade IQ is so much better than the model X.
TSLA,$TSLA brutal grind. Can&#39;t say I&#39;m surprised,,
TSLA,$TSLA  Monday!!,,
TSLA,$TSLA I told yall 338. Closed,I told yall 338.,I told yall 338.
TSLA,$TSLA  we love wheels!!!,,
TSLA,$TSLA swinging calls,,
TSLA,$TSLA hey can someone plz tell me in English what this proposal to vote for is an if or why I should vote it,hey can someone plz tell me in English what this proposal to vote for is an if or why I should vote it,hey can someone plz tell me in English what this proposal to vote for is an if or why I should vote it
TSLA,$TSLA every tiny pump sells off,every tiny pump sells off,every tiny pump sells off
TSLA,"$TSLA finally, this trash is trending. a 4% sell off will do that. welcome to the party, more bag holders welcome. I&#39;m happy to take your money. Line &#39;em up!!!!!","finally, this trash is trending.","finally, this trash is trending."
TSLA,$TSLA been on skates all day,been on skates all day,been on skates all day
TSLA,$TSLA retail shorts sure have a lot to say here. Just lucky MM’s got caught on the wrong side with you guys yesterday. Now expiration is over and they got to buy back in same price it was yesterday.,retail shorts sure have a lot to say here.,retail shorts sure have a lot to say here.
TSLA,$TSLA chart looks like a rollercoaster. Fun ride though.,chart looks like a rollercoaster.,chart looks like a rollercoaster.
TSLA,$TSLA  right starting from you!!!,right starting from you!!!,right starting from you!!!
TSLA,$TSLA i mean if you are gonna take a shot right here against the 20 day wouldn&#39;t be the worst.  Oct 31 $455 calls for me.,i mean if you are gonna take a shot right here against the 20 day wouldn t be the worst.,i mean if you are gonna take a shot right here against the 20 day wouldn t be the worst.
TSLA,$TSLA Dow up over 550 points in final hour as stocks sprint higher after CPI report  https://www.marketwatch.com/livecoverage/september-cpi-report-shutdown-fed-inflation??mod=bulletin_ribbon,Dow up over 550 points in final hour as stocks sprint higher after CPI report,Dow up over 550 points in final hour as stocks sprint higher after CPI report
